Date,"Ayr, ND","Alberta, MN","Jasper, MN","Ida Grove, IA","St. Joseph, MO",Barreirias,Sorriso,Rio Verde,Ponta Grossa,Rondonopolis,BRL=
2013-02-15,-0.4449999999999985,-0.3249999999999993,-0.22499999999999964,-0.17499999999999893,0.09500000000000064,-2.174999999999999,-3.8949999999999996,-1.8949999999999996,-0.6949999999999985,-3.1149999999999984,1.968
2013-02-19,-0.45250000000000057,-0.3224999999999998,-0.23249999999999993,-0.1725000000000012,0.09750000000000014,-2.432500000000001,-4.342500000000001,-2.602500000000001,-0.8525000000000009,-3.1625000000000014,1.9535
2013-02-20,-0.4474999999999998,-0.1875,-0.22750000000000092,-0.1974999999999998,0.10249999999999915,-2.6775,-4.487500000000001,-2.557500000000001,-0.8674999999999997,-3.1875,1.9608
2013-02-25,-0.4624999999999986,-0.21249999999999858,-0.39250000000000007,-0.21249999999999858,0.03750000000000142,-2.5424999999999986,-4.342499999999999,-2.442499999999999,-0.8624999999999989,-3.1724999999999994,1.9825
2013-02-26,-0.5074999999999985,-0.21749999999999936,-0.3874999999999993,-0.2574999999999985,0.042500000000000426,-2.577499999999999,-4.407499999999999,-2.8374999999999986,-0.9074999999999989,-3.2174999999999994,1.9815
2013-02-27,-0.47499999999999964,-0.23499999999999943,-0.40499999999999936,-0.23499999999999943,0.015000000000000568,-2.6449999999999996,-4.5649999999999995,-2.924999999999999,-0.8849999999999998,-3.0749999999999993,1.9725
2013-02-28,-0.5224999999999991,-0.5224999999999991,-0.45250000000000057,-0.2724999999999991,0.007500000000000284,-2.782499999999999,-4.592499999999999,-2.8324999999999996,-0.9725000000000001,-3.3125,1.9795
2013-03-01,-0.504999999999999,-0.2649999999999988,-0.3349999999999991,-0.2649999999999988,0.03500000000000014,-2.875,-4.695,-2.9450000000000003,-1.1349999999999998,-3.365,1.9785
2013-03-04,-0.5824999999999996,-0.3825000000000003,-0.41249999999999964,-0.3324999999999996,-0.03250000000000064,-3.192499999999999,-4.9125,-3.442499999999999,-1.4625000000000004,-3.5725,1.97
2013-03-05,-0.5950000000000006,-0.28500000000000014,-0.4250000000000007,-0.3550000000000004,-0.054999999999999716,-3.0549999999999997,-4.984999999999999,-3.254999999999999,-1.2850000000000001,-3.4749999999999996,1.9641
2013-03-06,-0.4850000000000012,-0.28500000000000014,-0.3150000000000013,-0.2350000000000012,0.0649999999999995,-2.8050000000000015,-4.635,-3.1950000000000003,-1.2550000000000008,-3.255000000000001,1.97
2013-03-07,-0.6449999999999996,-0.40499999999999936,-0.4250000000000007,-0.3550000000000004,-0.03500000000000014,-2.915000000000001,-4.824999999999999,-3.3949999999999996,-1.3350000000000009,-3.5250000000000004,1.9605
2013-03-08,-0.7250000000000014,-0.4750000000000014,-0.4750000000000014,-0.4250000000000007,-0.125,-3.0450000000000017,-4.865,-3.535,-1.4450000000000003,-3.495000000000001,1.9435
2013-03-11,-0.6475000000000009,-0.557500000000001,-0.44750000000000156,-0.40750000000000064,-0.1075000000000017,-3.1975000000000016,-4.987500000000001,-3.5175,-1.4575000000000014,-3.6175000000000015,1.9555
2013-03-12,-0.5075000000000003,-0.4175000000000004,-0.307500000000001,-0.2575000000000003,0.04249999999999865,-3.0075000000000003,-4.807500000000001,-3.397500000000001,-1.2975000000000012,-3.4975000000000005,1.9644
2013-03-13,-0.7300000000000004,-0.4800000000000004,-0.3800000000000008,-0.33000000000000007,0.019999999999999574,-3.16,-4.779999999999999,-3.75,-1.3000000000000007,-3.5600000000000005,1.9715
2013-03-14,-0.7125000000000004,-0.42249999999999943,-0.3125,-0.2724999999999991,0.07750000000000057,-3.0625,-4.702500000000001,-3.522499999999999,-1.2424999999999997,-3.6325000000000003,1.9713
2013-03-15,-0.5499999999999989,-0.1999999999999993,-0.049999999999998934,-0.049999999999998934,0.3000000000000007,-3.09,-4.5,-3.3499999999999996,-1.049999999999999,-3.289999999999999,1.981
2013-03-18,-0.5449999999999999,-0.20500000000000007,-0.04499999999999993,-0.05500000000000149,0.29499999999999993,-2.885,-4.475000000000001,-3.4350000000000005,-1.1550000000000011,-3.4450000000000003,1.9815
2013-03-19,-0.5475000000000012,-0.20750000000000135,-0.04750000000000121,-0.04750000000000121,0.30249999999999844,-2.7575000000000003,-4.487500000000001,-3.5375000000000014,-1.227500000000001,-3.4075000000000006,1.9845
2013-03-21,-0.5999999999999996,-0.25,-0.05000000000000071,-0.05000000000000071,0.29999999999999893,-3.450000000000001,-4.92,-3.74,-1.5,-3.790000000000001,2.0075
2013-03-22,-0.5949999999999989,-0.254999999999999,-0.04499999999999993,-0.054999999999999716,0.29499999999999993,-3.1849999999999987,-4.744999999999999,-3.744999999999999,-1.3249999999999993,-3.674999999999999,2.0088
2013-03-25,-0.6025000000000009,-0.2525000000000013,-0.002500000000001279,-0.05250000000000021,0.29749999999999943,-3.1125000000000007,-4.6525,-3.432500000000001,-1.3725000000000005,-3.4825,2.0117
2013-03-26,-0.5974999999999984,-0.2574999999999985,0.002500000000001279,-0.04749999999999943,0.3025000000000002,-3.2074999999999996,-4.657499999999999,-3.557499999999999,-1.5174999999999983,-3.5074999999999985,2.017
2013-03-27,-0.5975000000000001,-0.2575000000000003,0.0024999999999995026,-0.04749999999999943,0.3025000000000002,-3.1975,-4.647499999999999,-3.7675,-1.4175000000000004,-3.5175,2.0104
2013-03-28,-0.5975000000000001,-0.2575000000000003,0.002500000000001279,-0.04749999999999943,0.28250000000000064,-2.9574999999999996,-4.5075,-3.2474999999999987,-1.1374999999999993,-3.477499999999999,2.0213
2013-04-01,-0.5975000000000001,-0.307500000000001,-0.04750000000000121,-0.007500000000000284,0.3025000000000002,-3.0775000000000006,-4.4175,-3.3375000000000004,-1.227500000000001,-3.477500000000001,2.0195
2013-04-02,-0.6500000000000004,-0.29999999999999893,-0.049999999999998934,-0.049999999999998934,0.34999999999999964,-3.119999999999999,-4.4399999999999995,-3.25,-1.3499999999999996,-3.5700000000000003,2.0186
2013-04-03,-0.6524999999999999,-0.2524999999999995,-0.022500000000000853,-0.05250000000000021,0.34750000000000014,-2.932500000000001,-4.4825,-2.8025,-1.3025000000000002,-3.3925,2.0237
2013-04-04,-0.6500000000000004,-0.25,-0.02000000000000135,0.049999999999998934,0.34999999999999964,-2.9400000000000013,-4.440000000000001,-2.7700000000000014,-1.3500000000000014,-3.26,2.0131
2013-04-05,-0.6474999999999991,-0.2575000000000003,-0.01750000000000007,0.05250000000000021,0.3525000000000009,-2.7575000000000003,-4.217499999999999,-2.7575000000000003,-1.2274999999999991,-3.0775000000000006,1.9849
2013-04-08,-0.6499999999999986,-0.21999999999999886,-0.019999999999999574,0.05000000000000071,0.3500000000000014,-2.84,-4.42,-2.7299999999999986,-1.25,-3.1799999999999997,1.9916
2013-04-09,-0.5950000000000006,-0.22499999999999964,-0.015000000000000568,0.07499999999999929,0.34500000000000064,-2.885,-4.425000000000001,-2.9749999999999996,-1.375,-3.3249999999999993,1.9805
2013-04-10,-0.5975000000000001,-0.22750000000000092,-0.01750000000000007,0.08249999999999957,0.35249999999999915,-2.8275000000000006,-4.3475,-2.9674999999999994,-1.3175000000000008,-3.1875,1.9739
2013-04-11,-0.6500000000000004,-0.1899999999999995,-0.019999999999999574,-0.009999999999999787,0.2599999999999998,-2.7699999999999996,-4.42,-2.959999999999999,-1.3099999999999987,-3.4399999999999995,1.9735
2013-04-12,-0.6500000000000004,-0.19000000000000128,0.0,-0.010000000000001563,0.2599999999999998,-3.0600000000000005,-4.4,-2.99,-1.3900000000000006,-3.1800000000000015,1.9692
2013-04-15,-0.6499999999999986,-0.23999999999999844,-0.049999999999998934,-0.05999999999999872,0.21000000000000085,-2.7799999999999994,-4.359999999999999,-2.9499999999999993,-1.3199999999999985,-3.01,2.0002
2013-04-16,-0.6650000000000009,-0.21499999999999986,-0.025000000000000355,-0.015000000000000568,0.23499999999999943,-3.0250000000000004,-4.495000000000001,-3.085000000000001,-1.455,-3.135,1.986
2013-04-17,-0.7225000000000001,-0.27250000000000085,-0.08249999999999957,-0.022500000000000853,0.1775000000000002,-2.9825,-4.422499999999999,-3.3225,-1.6624999999999996,-3.352500000000001,2.0009
2013-04-18,-0.7050000000000001,-0.254999999999999,-0.0649999999999995,-0.004999999999999005,0.19500000000000028,-3.2249999999999996,-4.385,-3.244999999999999,-1.5250000000000004,-3.375,2.018
2013-04-19,-0.7525000000000013,-0.3625000000000007,-0.11250000000000071,-0.0625,0.1374999999999993,-3.2225,-4.3025,-3.1125000000000007,-1.5025000000000013,-3.2125000000000004,2.0102
2013-04-22,-0.8324999999999996,-0.4324999999999992,-0.192499999999999,-0.13250000000000028,0.06750000000000078,-3.202499999999999,-4.4825,-3.102499999999999,-1.6024999999999991,-3.4825,2.0209
2013-04-23,-0.9075000000000006,-0.5175000000000001,-0.26750000000000007,-0.16750000000000043,-0.01750000000000007,-3.5875000000000004,-4.4475,-3.2675,-1.647499999999999,-3.4375,2.0245
2013-04-24,-0.8399999999999999,-0.48999999999999844,-0.08999999999999986,-0.1399999999999988,0.11000000000000121,-3.5199999999999996,-4.459999999999999,-3.1599999999999984,-1.6199999999999992,-3.2799999999999994,2.0104
2013-04-25,-0.7649999999999988,-0.41499999999999915,-0.014999999999998792,-0.0649999999999995,0.1850000000000005,-3.135,-4.555,-3.4349999999999987,-1.7249999999999996,-3.3249999999999993,2.0012
2013-04-26,-0.7474999999999987,-0.29749999999999943,0.002500000000001279,-0.04749999999999943,0.2525000000000013,-3.1774999999999984,-4.4475,-3.3374999999999986,-1.7074999999999996,-3.2675,1.9985
2013-04-29,-0.8774999999999995,-0.4375,-0.1274999999999995,-0.1775000000000002,0.1225000000000005,-3.477499999999999,-4.6975,-3.557499999999999,-2.0975,-3.647499999999999,2.0075
2013-04-30,-0.9375,-0.7375000000000007,-0.13750000000000107,-0.2375000000000007,0.0625,-3.317500000000001,-4.6675,-3.4175000000000004,-1.9474999999999998,-3.6274999999999995,2.001
2013-05-02,-0.9399999999999995,-0.6400000000000006,-0.08999999999999986,-0.1899999999999995,0.0600000000000005,-3.0999999999999996,-4.5600000000000005,-3.16,-1.8800000000000008,-3.4000000000000004,2.009
2013-05-03,-0.9300000000000015,-0.5300000000000011,-0.08000000000000007,-0.1800000000000015,0.06999999999999851,-3.3500000000000014,-4.58,-3.2600000000000016,-1.92,-3.360000000000001,2.0087
2013-05-06,-1.0050000000000008,-0.6050000000000004,-0.15500000000000114,-0.2550000000000008,-0.005000000000000782,-3.3049999999999997,-4.465,-3.3049999999999997,-1.875,-3.405000000000001,2.0093
2013-05-07,-1.0649999999999995,-0.6649999999999991,-0.21499999999999986,-0.26500000000000057,-0.0649999999999995,-3.4450000000000003,-4.545,-3.3149999999999995,-2.0950000000000006,-3.5549999999999997,2.0075
2013-05-08,-1.129999999999999,-0.7399999999999984,-0.27999999999999936,-0.3299999999999983,-0.129999999999999,-3.51,-4.6,-3.2699999999999996,-2.049999999999999,-3.5599999999999987,2.0047
2013-05-09,-1.0724999999999998,-0.6824999999999992,-0.17249999999999943,-0.2724999999999991,-0.07249999999999979,-3.7125000000000004,-4.5425,-3.3725000000000005,-2.1225000000000005,-3.5425000000000004,2.013
2013-05-10,-1.1425,-0.7424999999999997,-0.24249999999999972,-0.2925000000000004,-0.14250000000000007,-3.5725,-4.522500000000001,-3.4525000000000006,-2.102500000000001,-3.7424999999999997,2.0198
2013-05-13,-1.2700000000000014,-0.870000000000001,-0.370000000000001,-0.4200000000000017,-0.27000000000000135,-3.9400000000000013,-4.780000000000001,-3.6500000000000004,-2.3900000000000006,-3.9200000000000017,2.0072
2013-05-14,-1.2649999999999988,-0.9049999999999994,-0.4449999999999985,-0.4949999999999992,-0.4449999999999985,-3.8049999999999997,-4.654999999999999,-3.7749999999999986,-2.295,-3.8949999999999996,2.0199
2013-05-15,-0.1974999999999998,0.19250000000000078,0.6524999999999999,0.5525000000000002,0.6524999999999999,-2.5975,-3.577499999999999,-2.577499999999999,-1.2074999999999996,-2.657499999999999,2.022
2013-05-16,-0.19500000000000028,0.24499999999999922,0.6549999999999994,0.5449999999999999,0.6449999999999996,-2.8149999999999995,-3.6750000000000007,-2.715,-1.3550000000000004,-2.6950000000000003,2.0265
2013-05-17,-0.19500000000000028,0.14500000000000135,0.6550000000000011,0.5150000000000006,0.5150000000000006,-2.994999999999999,-3.705,-2.9349999999999987,-1.3849999999999998,-2.9749999999999996,2.0345
2013-05-20,-0.19500000000000028,-0.10500000000000043,0.45500000000000007,0.495000000000001,0.3949999999999996,-3.084999999999999,-3.795,-2.924999999999999,-1.3650000000000002,-2.744999999999999,2.039
2013-05-21,-0.20250000000000057,-0.182500000000001,-0.03250000000000064,0.1974999999999998,0.11749999999999972,-3.2825000000000006,-3.8625000000000007,-3.0625,-1.4425000000000008,-2.852500000000001,2.0406
2013-05-22,-0.3525000000000009,-0.19250000000000078,-0.28250000000000064,0.1974999999999998,0.10749999999999993,-3.4525000000000006,-3.9525000000000006,-3.172500000000001,-1.4125000000000014,-3.0725000000000016,2.0487
2013-05-23,-0.5449999999999999,-0.46499999999999986,-0.24499999999999922,0.05500000000000149,-0.09499999999999886,-3.424999999999999,-3.8949999999999996,-3.295,-1.1349999999999998,-2.8549999999999986,2.0439
2013-05-24,-0.48249999999999993,-0.192499999999999,-0.4324999999999992,-0.08249999999999957,-0.04249999999999865,-3.0524999999999984,-3.702499999999999,-2.6525,-1.272499999999999,-2.612499999999999,2.0512
2013-05-28,-0.5024999999999995,-0.21249999999999858,-0.4524999999999988,-0.10249999999999915,-0.15249999999999986,-3.5725,-4.122499999999999,-3.2225,-1.522499999999999,-3.032499999999999,2.0749
2013-05-29,-0.5775000000000006,-0.32750000000000057,-0.4275000000000002,-0.027499999999999858,-0.1274999999999995,-3.3874999999999993,-3.9275,-3.3575,-1.5975000000000001,-2.817500000000001,2.1101
2013-06-03,-0.8449999999999989,-0.34499999999999886,-0.3949999999999996,-0.09499999999999886,-0.29499999999999993,-3.264999999999999,-3.924999999999999,-3.1949999999999985,-1.6049999999999986,-3.094999999999999,2.124
2013-06-04,-0.9175000000000004,-0.5075000000000003,-0.4175000000000004,-0.11749999999999972,-0.317499999999999,-3.0975,-3.9574999999999996,-2.977499999999999,-1.6775000000000002,-3.067499999999999,2.1249
2013-06-05,-1.0199999999999996,-0.5199999999999996,-0.41999999999999993,-0.120000000000001,-0.3200000000000003,-3.4000000000000004,-3.960000000000001,-2.84,-1.450000000000001,-3.130000000000001,2.1282
2013-06-06,-1.0225000000000009,-0.5225000000000009,-0.4225000000000012,-0.1225000000000005,-0.32250000000000156,-3.3225000000000016,-3.9525000000000006,-2.7925000000000004,-1.5225000000000009,-2.932500000000001,2.1299
2013-06-07,-0.9225000000000012,-0.46250000000000036,-0.3725000000000005,-0.07249999999999979,-0.27250000000000085,-3.6425,-3.9725,-3.102500000000001,-1.4425000000000008,-2.8725000000000005,2.1308
2013-06-10,-0.9074999999999989,-0.5075000000000003,-0.40749999999999886,-0.10749999999999993,-0.2575000000000003,-3.227499999999999,-3.987499999999999,-3.0775000000000006,-1.6675000000000004,-2.8475,2.1457
2013-06-11,-0.9949999999999992,-0.5249999999999986,-0.4949999999999992,-0.24499999999999922,-0.29499999999999993,-3.115,-4.125,-3.1849999999999987,-1.7749999999999986,-3.0749999999999993,2.1318
2013-06-12,-1.0075000000000003,-0.5775000000000006,-0.557500000000001,-0.20750000000000135,-0.35749999999999993,-3.3775000000000013,-4.237500000000001,-3.0075000000000003,-1.727500000000001,-3.067500000000001,2.155
2013-06-13,-0.8824999999999985,-0.4624999999999986,-0.4324999999999992,-0.08249999999999957,-0.10249999999999915,-3.022499999999999,-4.032499999999999,-2.7224999999999984,-1.5324999999999989,-3.1424999999999983,2.1215
2013-06-14,-0.875,-0.4449999999999985,-0.35499999999999865,-0.07499999999999929,-0.07499999999999929,-3.1549999999999994,-4.154999999999999,-2.9849999999999994,-1.7149999999999999,-3.0649999999999995,2.1517
2013-06-17,-0.8249999999999993,-0.3949999999999996,0.125,-0.025000000000000355,0.07499999999999929,-3.295,-4.125,-2.8949999999999996,-1.8049999999999997,-3.1950000000000003,2.1698
2013-06-18,-0.7974999999999994,-0.3774999999999995,0.15249999999999986,0.042500000000000426,0.24249999999999972,-2.6075,-3.9875000000000007,-2.8575,-1.4375,-3.057499999999999,2.18
2013-06-19,-0.7599999999999998,-0.3800000000000008,0.1399999999999988,0.08999999999999986,0.28999999999999915,-2.860000000000001,-4.23,-2.7200000000000006,-1.8900000000000006,-3.2200000000000006,2.2238
2013-06-20,-0.7649999999999988,-0.3949999999999996,0.1349999999999998,0.34500000000000064,0.28500000000000014,-2.924999999999999,-4.215,-2.9350000000000005,-1.7249999999999996,-3.0749999999999993,2.258
2013-06-21,-0.7924999999999986,-0.35249999999999915,0.10749999999999993,0.10749999999999993,0.35749999999999993,-3.2924999999999986,-3.9724999999999984,-2.932499999999999,-1.6524999999999999,-3.0024999999999995,2.2415
2013-06-24,-0.9099999999999984,-0.4599999999999991,-0.009999999999999787,-0.009999999999999787,0.34000000000000163,-3.959999999999999,-4.26,-3.039999999999999,-1.799999999999999,-3.3499999999999996,2.2257
2013-06-25,-0.9124999999999996,-0.5124999999999993,-0.0625,-0.0625,0.28749999999999964,-3.5725,-4.342499999999999,-2.8825000000000003,-1.692499999999999,-3.3825000000000003,2.2137
2013-06-26,-0.9924999999999997,-0.5924999999999994,-0.09249999999999936,-0.09249999999999936,0.15750000000000064,-3.3925,-4.5525,-2.9725,-1.9825,-3.3824999999999985,2.1865
2013-06-27,-1.0549999999999997,-0.6649999999999991,-0.15499999999999936,-0.16499999999999915,0.08500000000000085,-3.465,-4.475,-3.2749999999999986,-2.035,-3.414999999999999,2.1987
2013-07-01,-1.0950000000000006,-0.8450000000000006,-0.34500000000000064,-0.34500000000000064,-0.09500000000000064,-3.8450000000000006,-4.885,-3.5950000000000006,-2.5150000000000006,-3.795,2.228
2013-07-02,-1.1400000000000006,-0.9000000000000004,-0.39000000000000057,-0.40000000000000036,-0.09999999999999964,-3.9700000000000006,-4.98,-3.5999999999999996,-2.620000000000001,-3.8200000000000003,2.254
2013-07-03,-1.1750000000000007,-0.8450000000000006,-0.4250000000000007,-0.4250000000000007,-0.125,-4.135000000000002,-5.145000000000001,-3.985000000000001,-2.5950000000000006,-4.035,2.2676
2013-07-05,-1.3100000000000005,-0.9800000000000004,-0.5600000000000005,-0.5600000000000005,-0.26000000000000156,-4.340000000000002,-5.3100000000000005,-4.040000000000001,-2.8500000000000014,-4.07,2.2515
2013-07-08,-1.2825000000000006,-0.9625000000000004,-0.5325000000000006,-0.5425000000000004,-0.2425000000000015,-4.2425000000000015,-5.342500000000001,-4.2425000000000015,-3.262500000000001,-4.172500000000001,2.2639
2013-07-09,-1.2025000000000006,-0.8725000000000005,-0.7324999999999999,-0.45250000000000057,-0.2524999999999995,-4.2925,-5.432500000000001,-4.2425,-3.1225000000000005,-4.112500000000001,2.2561
2013-07-10,-1.1174999999999997,-0.8275000000000006,-0.4275000000000002,-0.26750000000000007,-0.16750000000000043,-3.6174999999999997,-5.137500000000001,-4.0275,-2.9475,-3.817500000000001,2.2637
2013-07-11,-1.2424999999999997,-0.8424999999999994,-0.4624999999999986,-0.29249999999999865,-0.29249999999999865,-3.7225,-5.172499999999999,-4.032499999999999,-3.1224999999999987,-3.932499999999999,2.2535
2013-07-12,-1.3925,-0.8925000000000001,-0.42249999999999943,-0.34250000000000114,-0.39250000000000007,-3.5824999999999996,-4.8825,-3.8925,-2.682500000000001,-3.6125000000000007,2.2671
2013-07-15,-0.09750000000000014,0.34250000000000114,0.7025000000000006,1.0024999999999995,0.9525000000000006,-2.4674999999999994,-3.8674999999999997,-2.5175,-1.6675000000000004,-2.4975000000000005,2.2185
2013-07-16,-0.10249999999999915,0.34750000000000014,0.7075000000000014,0.9975000000000005,0.8975000000000009,-2.7424999999999997,-4.0625,-2.7424999999999997,-1.7024999999999988,-2.5924999999999994,2.2528
2013-07-17,-0.19500000000000028,0.14499999999999957,0.6649999999999991,0.8949999999999996,0.7949999999999999,-2.6750000000000007,-3.9450000000000003,-2.6750000000000007,-1.6850000000000005,-2.735000000000001,2.2251
2013-07-18,-0.20250000000000057,0.04749999999999943,0.567499999999999,0.8974999999999991,0.7974999999999994,-2.5425000000000004,-4.1225000000000005,-2.5725000000000016,-1.5525000000000002,-2.8925,2.2262
2013-07-19,-0.2475000000000005,-0.057500000000000995,0.4324999999999992,0.7524999999999995,0.8025000000000002,-2.8475,-4.1175000000000015,-3.2575000000000003,-1.637500000000001,-2.9575000000000014,2.2464
2013-07-22,-0.2525000000000013,-0.2525000000000013,0.1875,0.34750000000000014,0.3774999999999995,-2.9625000000000004,-4.4025,-3.5525,-1.8224999999999998,-3.192500000000001,2.232
2013-07-23,-0.4949999999999992,-0.27500000000000036,0.47499999999999964,0.22499999999999964,0.375,-2.4350000000000005,-3.9350000000000005,-2.6850000000000005,-1.3650000000000002,-2.885,2.2127
2013-07-26,-1.1075,-0.7175000000000011,-0.6074999999999999,-0.5175000000000001,-0.3175000000000008,-2.0075000000000003,-3.397500000000001,-2.0775000000000006,-1.1875,-2.137500000000001,2.2565
2013-07-29,-1.6750000000000007,-0.9750000000000014,-0.875,-0.7750000000000004,-0.5750000000000011,-2.245000000000001,-3.735000000000001,-2.325000000000001,-1.5050000000000008,-2.4250000000000007,2.2685
2013-07-30,-1.67,-0.9700000000000006,-0.8699999999999992,-0.7699999999999996,-0.5700000000000003,-2.1999999999999993,-3.5299999999999994,-2.0,-1.2899999999999991,-2.3900000000000006,2.2825
2013-08-01,-1.8975000000000009,-1.4075000000000006,-0.6974999999999998,-0.8574999999999999,-0.7575000000000003,-2.4375,-3.7375000000000007,-2.1174999999999997,-1.5175,-2.4875000000000007,2.3035
2013-08-02,-1.7400000000000002,-1.0,-0.5400000000000009,-0.6500000000000004,-0.5,-2.3200000000000003,-3.5,-2.01,-1.1900000000000013,-2.3100000000000005,2.2868
2013-08-05,-1.567499999999999,-0.9674999999999994,-0.5175000000000001,-0.567499999999999,-0.46749999999999936,-2.1274999999999995,-3.647499999999999,-2.1374999999999993,-1.5274999999999999,-2.7074999999999996,2.3055
2013-08-06,-1.6724999999999994,-0.8224999999999998,-0.6225000000000005,-0.6225000000000005,-0.3224999999999998,-2.022499999999999,-3.5425000000000004,-2.192499999999999,-1.4625000000000004,-2.7225,2.2985
2013-08-07,-1.7174999999999994,-0.8774999999999995,-0.5474999999999994,-0.5175000000000001,-0.3674999999999997,-1.8575,-3.5775000000000006,-2.1174999999999997,-1.1875,-2.8575,2.3136
2013-08-09,-1.6875,-0.7875000000000014,-0.2875000000000014,-0.1875,-0.33750000000000036,-1.9275000000000002,-3.4475,-2.5275,-1.2675,-2.727500000000001,2.2714
2013-08-12,-1.5875000000000004,-0.6875,-0.1875,-0.08750000000000036,-0.13750000000000107,-2.2575000000000003,-3.7575000000000003,-2.6075,-1.4675000000000011,-2.9275,2.2865
2013-08-13,-1.4175000000000004,-0.5274999999999999,0.13250000000000028,0.03250000000000064,0.03250000000000064,-2.2575000000000003,-3.6174999999999997,-2.5775000000000006,-1.057500000000001,-2.9975000000000005,2.3136
2013-08-14,-1.3900000000000006,-0.4900000000000002,0.16000000000000014,0.0600000000000005,0.0600000000000005,-2.2300000000000004,-3.549999999999999,-2.4399999999999995,-1.209999999999999,-2.8100000000000005,2.3241
2013-08-15,-0.3224999999999998,0.5175000000000001,0.8275000000000006,1.0175,1.1174999999999997,-1.4825,-2.7424999999999997,-1.6325000000000003,-0.1225000000000005,-2.0824999999999996,2.3401
2013-08-16,-0.5425000000000004,0.5075000000000003,0.807500000000001,0.9075000000000006,1.1075,-1.5724999999999998,-2.7225,-1.6224999999999987,-0.08249999999999957,-2.2325,2.3923
2013-08-19,-0.4900000000000002,0.5599999999999987,0.8599999999999994,0.8599999999999994,1.1600000000000001,-0.9700000000000006,-2.700000000000001,-1.9800000000000004,-0.16000000000000014,-2.5,2.4123
2013-08-20,-0.48249999999999993,0.5075000000000003,0.8175000000000008,0.7175000000000011,0.9075000000000006,-0.9524999999999988,-2.3824999999999985,-1.5525000000000002,0.007500000000000284,-1.9825,2.3933
2013-08-21,-0.6400000000000006,0.3100000000000005,0.7099999999999991,0.7099999999999991,1.0600000000000005,-1.1099999999999994,-2.75,-1.8499999999999996,-0.16999999999999993,-1.6999999999999993,2.452
2013-08-22,-0.75,0.2400000000000002,0.6499999999999986,0.6499999999999986,1.0,-1.0500000000000007,-2.8200000000000003,-1.7400000000000002,-0.0600000000000005,-1.7400000000000002,2.434
2013-08-23,-0.7724999999999991,0.22750000000000092,0.6274999999999995,0.6274999999999995,0.9775000000000009,-1.2825000000000006,-2.7325,-2.0325000000000006,-0.21250000000000036,-1.8324999999999996,2.3483
2013-08-26,-0.7774999999999999,0.11250000000000071,0.6225000000000005,0.5225000000000009,0.8125,-1.6374999999999993,-2.7974999999999994,-2.6875,-0.6174999999999997,-2.2074999999999996,2.3789
2013-08-27,-0.9299999999999997,0.05999999999999872,0.5700000000000003,0.46999999999999886,0.7599999999999998,-1.450000000000001,-2.6500000000000004,-2.0600000000000005,-0.20000000000000107,-2.110000000000001,2.3712
2013-08-28,-1.0999999999999996,-0.10999999999999943,0.40000000000000036,0.3000000000000007,0.5999999999999996,-1.4600000000000009,-2.74,-2.0600000000000005,-0.39000000000000057,-1.9700000000000006,2.343
2013-08-29,-1.1600000000000001,-0.120000000000001,0.3899999999999988,0.28999999999999915,0.629999999999999,-1.4700000000000006,-2.710000000000001,-2.130000000000001,-0.3000000000000007,-1.950000000000001,2.359
2013-09-03,-1.0850000000000009,0.004999999999999005,0.5149999999999988,0.41499999999999915,0.7649999999999988,-1.5850000000000009,-2.715,-2.115,-0.3049999999999997,-1.8550000000000004,2.3582
2013-09-04,-1.0474999999999994,0.042500000000000426,0.5525000000000002,0.45250000000000057,0.7925000000000004,-1.1974999999999998,-2.5275,-1.4174999999999986,-0.1374999999999993,-1.9274999999999984,2.3597
2013-09-05,-1.1500000000000004,-0.0600000000000005,0.4499999999999993,-1.0500000000000007,0.6899999999999995,-1.0199999999999996,-2.75,-1.790000000000001,-0.3100000000000005,-2.0999999999999996,2.3243
2013-09-06,-1.2899999999999991,-0.34999999999999964,0.3100000000000005,-1.1899999999999995,0.5600000000000005,-1.4299999999999997,-2.59,-1.799999999999999,-0.16999999999999993,-1.9299999999999997,2.3065
2013-09-09,-1.0724999999999998,-0.28250000000000064,0.5274999999999999,-0.9725000000000001,0.5175000000000001,-1.2325,-2.3625000000000007,-1.102500000000001,0.317499999999999,-1.8324999999999996,2.276
2013-10-01,-0.5999999999999996,-0.5299999999999994,-0.5499999999999989,-0.5,-0.4499999999999993,0.47000000000000064,-0.5899999999999999,0.25,1.5,0.0,2.2149
2013-10-02,-0.5975000000000001,-0.6074999999999999,-0.5475000000000012,-0.44750000000000156,-0.44750000000000156,0.4324999999999992,-0.6675000000000004,0.5824999999999996,1.6724999999999994,0.09249999999999936,2.1906
2013-10-03,-0.6025000000000009,-0.6025000000000009,-0.5525000000000002,-0.45250000000000057,-0.45250000000000057,0.3774999999999995,-0.7225000000000001,0.33750000000000036,1.7774999999999999,0.11749999999999972,2.206
2013-10-04,-0.5999999999999996,-0.5999999999999996,-0.5199999999999996,-0.4499999999999993,-0.3999999999999986,0.25,-0.7699999999999996,0.19000000000000128,1.9000000000000004,0.20000000000000107,2.2114
2013-10-07,-0.5950000000000006,-0.6050000000000004,-0.5150000000000006,-0.4450000000000003,-0.40499999999999936,0.23499999999999943,-0.6649999999999991,0.47499999999999964,2.135,0.08500000000000085,2.2044
